filename,extension,size_mb,is_scanned,strategy,pii_fields
da445105-c9bc-4a7b-9179-310256c3ccfc1. Solicitud_coope_fase 2.pdf,.pdf,1.5740270614624023,False,PyMuPDF,0
7ba6b2c1-3e6d-4b2a-ba33-8c8ee487f1063. Anexo IRVE. FD3pdf.pdf,.pdf,0.6680183410644531,False,PyMuPDF,0
181e9a72-adcd-4d67-bc83-8a63247eaf04E4B_CEE_V1_fd.pdf,.pdf,0.3093996047973633,False,PyMuPDF,0
1ae0f8a3-b829-4221-ad3a-c522f7c8bece3. LRE029 Anexo IRVE.pdf,.pdf,1.2275276184082031,False,PyMuPDF,0
606676b3-a856-47ec-83c2-19e66a0177166.8 CIE.pdf,.pdf,0.3060312271118164,False,PyMuPDF,0
abb781a9-8705-4b93-becc-21650ec7298apraast_modelo_informe_justificativo_R (5).pdf,.pdf,3.024829864501953,False,PyMuPDF,0
fb7c20e0-6d74-44f5-af33-552c8b231d78J4B_CEE_V2.pdf,.pdf,0.2555418014526367,False,PyMuPDF,0
2836312b-aab8-42e0-9d42-1fc1abf74cc11. LRE080 Solicitud_coope_fase 2.pdf,.pdf,1.7284622192382812,False,PyMuPDF,0
57fc7158-e88d-49b9-83e2-38e373088c9dLPR_J01P3.docx,.docx,0.13641071319580078,False,python-docx,0
667199e6-4cc6-4b9e-9a14-3011c627888c1. Solicitud_coope_fase 2.pdf,.pdf,1.5752067565917969,False,PyMuPDF,0
623fe5c0-2e30-4fce-b736-6f58d4d63ff36.4 CIE.pdf,.pdf,0.23244190216064453,False,PyMuPDF,0
9bff4399-9bd8-4292-945d-93b660902ab0AU057 CM T 59 C1 2C_V2.pdf,.pdf,0.3223590850830078,False,PyMuPDF,0
15e2774e-cbb7-43b8-a6b0-a6256a73743cDelta B19 2B_CEE_V2_fd.pdf,.pdf,0.33339977264404297,False,PyMuPDF,0
c753e1c7-90dd-421d-866c-0fcaafa0a6c02. CFO fd2.pdf,.pdf,0.16391754150390625,False,PyMuPDF,0
a0be6241-f07d-4bf9-9624-e34afadee69904_EIA NO APLICA LPR0301 FD.pdf,.pdf,0.17943763732910156,False,PyMuPDF,0
9ee82356-e65f-4e6e-8e6a-279db3cd7b29Memoria_RSIF.pdf,.pdf,0.4091463088989258,False,PyMuPDF,0
6f263833-fcfc-433d-8ecf-2a63a7bd1548Delta B9 2B_CEE_V2_fd.pdf,.pdf,0.28418540954589844,False,PyMuPDF,0
b158b95d-7044-4b41-bfcc-b608e8527391IMS331_2 CEE.pdf,.pdf,0.22670364379882812,False,PyMuPDF,0
9cf6b387-8200-46f8-ae18-9011992a7448Delta B14 3A_CEE_V2.pdf,.pdf,0.29558753967285156,False,PyMuPDF,0
1b7b8421-d9db-410b-a094-27f02e1d3274IMS334 Just registro_28-02-2024.pdf,.pdf,1.0113086700439453,False,PyMuPDF,0
afbd3fbb-276c-4ba7-bc81-e658bd0bc9d83. Anexo IRVE.pdf,.pdf,0.5090198516845703,False,PyMuPDF,0
ac6853d2-cb98-4f68-9076-026e19e7cc8e4. DR Tecnico.pdf,.pdf,1.0363397598266602,False,PyMuPDF,0
60b16b68-73e3-4572-b2c0-5425a645d8fbAU057 CM T 59 4 1A_V1.pdf,.pdf,0.32161808013916016,False,PyMuPDF,0
64622687-c411-4588-8318-98a5c742b1270.4. AU057 CFO_VISAR.pdf,.pdf,0.4697742462158203,False,PyMuPDF,0
64ac5b5b-cd88-4d31-910f-364d36521d8b5. LRE029 Solicitud IRVE.pdf,.pdf,0.999237060546875,False,PyMuPDF,0
5a72acbd-2643-4bac-8836-8464b174a2c9C1B_CEE_V1_fd.pdf,.pdf,0.3089113235473633,False,PyMuPDF,0
be2c9be1-b2c8-448c-8969-7000f1264897J01P2.docx,.docx,0.1428203582763672,False,python-docx,0
9b2c4255-88e4-44f2-a16a-f73ed15c0099ANEXO V.docx,.docx,0.3009500503540039,False,python-docx,0
38a90a59-6fe5-4eb6-bcfc-5ea3aa52496bJ01_LPR-3.pdf,.pdf,0.23670578002929688,False,PyMuPDF,0
b1649e61-f59e-49aa-a4ab-97a7f659f6c1J01. Informe justificativo-224.pdf,.pdf,0.19043827056884766,False,PyMuPDF,0
f06a68f3-ad82-4c27-8fad-08e9d0cadbb41. Solicitud_coope_fase 2.pdf,.pdf,1.5751314163208008,False,PyMuPDF,0
1926e056-d6ae-4457-bd11-427af6306de9Delta B14 3A_CEE_V2_fd.pdf,.pdf,0.34128570556640625,False,PyMuPDF,0
3bfc7aef-c871-4bb6-a1c5-ede0c874187bH4B_CEE_V2.pdf,.pdf,0.25571727752685547,False,PyMuPDF,0
ee2acfe5-e9ff-456f-91f6-b2d319e74f66apertura-AU046 ALCOBENDAS SICE-PRES .pdf,.pdf,1.9278783798217773,False,PyMuPDF,0
08c7f5df-b3ad-42bf-89d9-a41f9ab71e802. AER004 MOD. IT-318.pdf,.pdf,0.1917591094970703,False,PyMuPDF,0
fb8f6d01-031a-4b41-a145-830189c0fa36C321 justificante_registro_solicitud.pdf,.pdf,1.0179567337036133,False,PyMuPDF,0
1e30d99f-9abb-47d9-b948-7ef0f05ece134. CIE AU085-3 FD.pdf,.pdf,0.32122039794921875,False,PyMuPDF,0
4844fa11-ef29-41f8-a17e-b2120fb00af4Delta B3 3B_CEE_V1.pdf,.pdf,0.2206859588623047,False,PyMuPDF,0
3f5a7a99-8fd2-41ab-ae0d-eba3af8a54405. LRE213 Solicitud IRVE.pdf,.pdf,1.0008039474487305,False,PyMuPDF,0
b74b1ce0-0ba9-414a-845d-a70bb622a02eJ01. Informe justificativo-215.pdf,.pdf,0.19039535522460938,False,PyMuPDF,0
a41b82ae-dd35-47b6-a997-3eb37d7c25d1ANEXO V RELLENO IMS301.pdf,.pdf,0.27057361602783203,False,PyMuPDF,0
71a0f50d-ab47-4b49-ad5a-6927085340418.2. Solicitud Subvención.pdf,.pdf,4.159706115722656,False,PyMuPDF,0
1956cd7a-8cab-4b5d-bee6-2439bd5d5ad5ANEXO V RELLENO IMS315 v2 fd.pdf,.pdf,0.33269500732421875,False,PyMuPDF,0
ffc46e9a-1971-49e4-a51f-383696910e9bSalarios con fecha automatica.docx,.docx,0.028596878051757812,False,python-docx,0
6a3d9893-4c53-42c2-85f1-0d55969e7cf11. Solicitud_coope_fase 2.pdf,.pdf,1.574864387512207,False,PyMuPDF,0
7490ff9a-26ce-4a3d-ac9f-badfcda8ba8e3. IMS345 Solicitud.pdf,.pdf,1.0003767013549805,False,PyMuPDF,0
812f1ede-4f4b-450f-af02-6cd5f5e17a5eapertura-LA PABLO 2-PRESENTADA .pdf,.pdf,1.4381437301635742,False,PyMuPDF,0
a1278e6d-6035-4ad8-958a-8271cb861971J01_LPR0600-2.pdf,.pdf,0.23657703399658203,False,PyMuPDF,0
7b231f9c-38ba-4f9e-9374-3685c81f438dLIBRO SUBCONTRATACION LA PABLO 9-TRAMITADO.pdf,.pdf,0.07042694091796875,False,PyMuPDF,0
f3c07790-5865-4c5c-a677-65352c75ae99IMS309_2doCEE_V1_fd.pdf,.pdf,0.26711082458496094,False,PyMuPDF,0
8c565696-f372-4b14-96c9-a46588014c87D1B_CEE_V2.pdf,.pdf,0.2554922103881836,False,PyMuPDF,0
b064a34c-e6c3-4b8d-b159-cd274341efff1. LRE207 CIE IRVE_2.pdf,.pdf,0.21361923217773438,False,PyMuPDF,0
06740ead-91e3-4c2c-8fed-8d33db760ff91.1. Tabla Reparto Catastro.pdf,.pdf,0.1717357635498047,False,PyMuPDF,0
be9b3cdc-079b-44b0-bb8f-e5f1770669a4LRE217 justificante_registro_solicitud 11-05-2023.pdf,.pdf,1.0075187683105469,False,PyMuPDF,0
22209e33-2fa0-476f-b5ca-5ad56b51256f3. LRE341 Anexo IRVE fd3.pdf,.pdf,0.6916599273681641,False,PyMuPDF,0
70a21fa7-ca66-45ff-b446-b328bdf60ea2apertura-AU048 PIMPOLLAR-PRESENTADA.pdf,.pdf,1.4381799697875977,False,PyMuPDF,0
924b38c5-50fb-4865-86b3-7d7dfa71c32aJ01_LPR-2.pdf,.pdf,0.18519115447998047,False,PyMuPDF,0
8bcf448d-2502-4d99-a07b-7003c94d41a1IMS2051_CEE.pdf,.pdf,0.23659324645996094,False,PyMuPDF,0
f8932b37-23d1-409f-bf7b-be35c9c2ee182. AU085-3 DR_firmado 2.pdf,.pdf,0.3246755599975586,False,PyMuPDF,0
812fe4dd-be45-49ba-8cdb-c81db179dd5a0.2 Encargo de obra VISADO.pdf,.pdf,0.36009883880615234,False,PyMuPDF,0
f9d8c042-f799-47d9-b214-ff8958b271423. LRE387 Anexo IRVE.docx,.docx,0.3217144012451172,False,python-docx,0
3bf19edf-2f5d-43a4-8c43-2e37ce1c8a0fA1B_CEE_V2_fd.pdf,.pdf,0.30933380126953125,False,PyMuPDF,0
1b86d8ea-9e01-4bc4-8c6d-254b89c63607AU044 MC PN  3 2D_CEE2.pdf,.pdf,0.28611183166503906,False,PyMuPDF,0
7812b92d-fc06-4c3f-80ce-5e40ad7dda03LRE077 just_registro_16-12-24.pdf,.pdf,1.0204954147338867,False,PyMuPDF,0
a9f31817-7830-49c6-ac8a-6cd482e281d1IMS319_CEE 1º fd.pdf,.pdf,0.2833395004272461,False,PyMuPDF,0
c907a3de-d976-4009-83ed-9cab4c3ebbd0LPR_J01P3-1_fd.pdf,.pdf,0.3669013977050781,False,PyMuPDF,0
46f8771a-ab8c-49ab-920a-0e1c78e27a37Delta B18 3B_CEE_V2.pdf,.pdf,0.2241678237915039,False,PyMuPDF,0
859ec5d2-fa01-4d9d-b87e-39bdef6a8b3214. CFO sin visar.pdf,.pdf,0.09842681884765625,False,PyMuPDF,0
b08c79cb-cea5-4469-93c3-bc36983493ebAER006 CEE 2.pdf,.pdf,0.2827024459838867,False,PyMuPDF,0
b642ca4f-95f1-440d-ae6e-37dcc17ae093Delta B6 1A_CEE_V2.pdf,.pdf,0.22508716583251953,False,PyMuPDF,0
90513606-4ed1-4a4b-870c-09533e9bb0f32. ALRE001 MOD. IT-318.pdf,.pdf,0.5656356811523438,False,PyMuPDF,0
ab6d1b87-47e5-45b1-af22-3605b77a5eb1AU057 CM T 59 6 1E_V1_fd.pdf,.pdf,0.36130619049072266,False,PyMuPDF,0
cf491868-379d-4961-8ea2-8fb296efaa83IMS310_CEE.pdf,.pdf,0.27286338806152344,False,PyMuPDF,0
d904ce45-e510-4269-a510-32e4092cca7d4. CIE AU085-7 FD.pdf,.pdf,0.30613231658935547,False,PyMuPDF,0
7b974167-2608-4198-8a4c-7496c60bd8b13. C383 CIE ECOOO FDO.pdf,.pdf,0.2973365783691406,False,PyMuPDF,0
5815fe5c-fb16-4bd8-89cb-318ce9439954ANEXO V RELLENO C287.pdf,.pdf,0.2722816467285156,False,PyMuPDF,0
fcf2c41e-cc7c-4455-9238-5a3707e79efb2. MTD Hector.pdf,.pdf,0.3727245330810547,False,PyMuPDF,0
6dc00cbd-4cdd-4d55-9e68-870ceb2a907a1 CEE IMS349 fd.pdf,.pdf,0.29082489013671875,False,PyMuPDF,0
579e1259-bfd6-4f70-a02b-8cfb9e11a2761. LRE041 CIE IRVE.pdf,.pdf,0.7859821319580078,False,PyMuPDF,0
7f3c9c14-b2d3-47bc-908b-cd0f65fe69caC190 just_registro_13-12-2023.pdf,.pdf,1.0227813720703125,False,PyMuPDF,0
47957a58-898d-4dfa-9bd7-5fcb94bd3ce93. LRE331 Anexo ESQUEMA_IRVE.docx,.docx,0.32216358184814453,False,python-docx,0
6b99d236-d788-4940-9f7c-871f31822a665. LRE254 Solicitud IRVE_fdo.pdf,.pdf,0.27342700958251953,False,PyMuPDF,0
93a4fa2d-01b8-42c8-bbd7-ee239aa0ff8e1. J01 Informe justificativo_LPR07.docx,.docx,0.12181949615478516,False,python-docx,0
8fc758d7-d490-4f36-879d-dccf85aafb84C321 just_registro13-12-2023.pdf,.pdf,1.0200481414794922,False,PyMuPDF,0
a50dd7bc-118b-472e-bf2c-0c9c7f2b3897IMS325_2º CEE.pdf,.pdf,0.20755863189697266,False,PyMuPDF,0
378ff8ca-0840-443b-ab58-d2319ded72481. Solicitud_coope_fase 2.pdf,.pdf,1.4868850708007812,False,PyMuPDF,0
6282cf2b-7ea2-4a5d-9999-4b04a72ded52Delta B16 3B_CEE_V1_FD.pdf,.pdf,0.2863597869873047,False,PyMuPDF,0
b6646582-f0a9-443a-ac7c-fe432f06b9378.2. Solicitud Subvención.pdf,.pdf,5.026613235473633,False,PyMuPDF,0
136db791-62ed-4d72-9b07-3ae4dcc45a15J01_LPR0700-4-fd.pdf,.pdf,0.26378440856933594,False,PyMuPDF,0
410692aa-260d-4d85-9a6b-00480eda9b793. Anexo IRVE.docx,.docx,0.32502174377441406,False,python-docx,0
3223c861-46ac-4467-ae48-d3ef7d0f0113IMS306_CEE_2 R1 LGM.pdf,.pdf,0.20573711395263672,False,PyMuPDF,0
b3ae6a55-9a7e-4250-85be-829904073f808.2. Solicitud Subvención1.pdf,.pdf,5.210165977478027,False,PyMuPDF,0
df708488-6f13-4db4-828c-8783c973ebac7.2. Tramitación con Industria_CIE.pdf,.pdf,0.8922414779663086,False,PyMuPDF,0
3c972fb8-24b1-43c0-809e-0094c60104093. Anexo IRVE.pdf,.pdf,0.5862388610839844,False,PyMuPDF,0
f5dd947b-ac12-48b7-ae16-c6c27f6d14f9LRE393 Just_registro_19-01-2023.pdf,.pdf,1.0185136795043945,False,PyMuPDF,0
a189a901-09b8-4ae5-8d1a-a0a24f232e1c1. Solicitud_coope_fase 2.pdf,.pdf,1.4866275787353516,False,PyMuPDF,0
e0f83879-f3c3-485a-b0ec-7859ec5a0f95AU057 CM T 59 5 0C_V2_Fd.pdf,.pdf,0.3625059127807617,False,PyMuPDF,0
001c3141-c9ec-4932-820e-53f8165bed51Delta B1 1A_CEE_V2.pdf,.pdf,0.2266702651977539,False,PyMuPDF,0
44f67f4c-078e-4977-aabd-4906a75420e9240821 - Presentación doc.pdf,.pdf,1.1172571182250977,False,PyMuPDF,0
723fe914-6b70-4968-8ee9-b856f2319244AU057 CM T 59 3 0F_V2.pdf,.pdf,0.3212909698486328,False,PyMuPDF,0
ee3cbe12-8ed9-4e26-949d-844458073190AU057 CM T 59 5 2C_V2_fd.pdf,.pdf,0.3625831604003906,False,PyMuPDF,0
cc9ba9d4-c338-45ed-bf18-ba01a9fecb104. DR Tecnico Hector.pdf,.pdf,0.109527587890625,False,PyMuPDF,0
ac5a73a6-ff98-41dc-b31e-6650b61316034. C381 CIE fdo.pdf,.pdf,0.7856512069702148,False,PyMuPDF,0
c1a7e8fb-77e2-49ac-a12e-e3de9d655c88IMS321 Just registro_25-03-2024.pdf,.pdf,1.020914077758789,False,PyMuPDF,0
187e360b-8cb5-4074-a64c-98094ec039b25.1.  CIE.pdf,.pdf,0.2633485794067383,False,PyMuPDF,0
910ad546-50ea-4ded-9851-afb3bc23f7f0J01. Informe justificativo-175.pdf,.pdf,0.19040298461914062,False,PyMuPDF,0
75e7a027-c0a7-4af3-b794-b8c30fa05dbaAU057 CM T 59 0 7_V1.pdf,.pdf,0.2523164749145508,False,PyMuPDF,0
07aa2c37-7ca3-4225-8856-b03756e316ff5. LRE078 Solicitud IRVE.pdf,.pdf,0.9999599456787109,False,PyMuPDF,0
91c0f9f2-e0fb-44ae-a604-bd061a58bfd62. AU085-9 DR_firmado 2.pdf,.pdf,0.32458972930908203,False,PyMuPDF,0
472468ab-661e-4bcd-ae50-d0f177644ecd5. IMS122 Solicitud IRVE.pdf,.pdf,1.0074777603149414,False,PyMuPDF,0
abfe89cd-adb7-454c-822a-fc4f96d3da7c1. Solicitud_coope_fase 2.pdf,.pdf,1.5749406814575195,False,PyMuPDF,0
ab0561da-903a-4bcd-b562-b0e288e966104. C290 CIE.pdf,.pdf,0.7901420593261719,False,PyMuPDF,0
71769abe-cb53-4002-9f93-7b259ba7c2cc1. Solicitud_coope_fase 2.pdf,.pdf,1.5751943588256836,False,PyMuPDF,0
f8cd2250-58ac-4337-905c-6a6a5e89e3782. LRE303 Declaracion responsable.pdf,.pdf,0.5658731460571289,False,PyMuPDF,0
99f55e97-f487-4b38-bb24-06be1c445002ANEXO V RELLENO C272 fd.pdf,.pdf,0.33263587951660156,False,PyMuPDF,0
2751b03e-4ea6-4376-a6a1-260f91c4ef1c1. LRE212 CIE IRVE.pdf,.pdf,0.7834997177124023,False,PyMuPDF,0
df57c76b-f2f2-47b5-a395-c7975531fffaJ03 CIE.pdf,.pdf,0.7864961624145508,False,PyMuPDF,0
6a8ac469-436d-46de-8756-c025bcd22bc83. IMS330 Solicitud.pdf,.pdf,1.0020151138305664,False,PyMuPDF,0
d928661b-30ca-4f4b-a81e-bc38c04e39ce3. Solicitud inscripción.pdf,.pdf,0.28862571716308594,False,PyMuPDF,0
b2c142d2-b560-4697-a2ad-ae804548859f2. LRE344 Declaracion responsable.pdf,.pdf,0.23023700714111328,False,PyMuPDF,0
0a3ee017-b459-45e4-a7f4-a8d161be03deAU057 CM T 59 3 2B_V1.pdf,.pdf,0.3209095001220703,False,PyMuPDF,0
e4f296b6-3580-47da-ad8e-0219f85ad209IMS318_CEE_V2.pdf,.pdf,0.23396682739257812,False,PyMuPDF,0
bd5bbde8-ac52-49ee-aa13-bf559b20f50aDelta B6 3B_CEE_V2.pdf,.pdf,0.22463417053222656,False,PyMuPDF,0
9573eb9a-388c-49ef-9806-fcdb9f26ba10IMS2009 Anexo V Declaración responsable sobre porcentaje de energía consumida F.pdf,.pdf,0.3720579147338867,False,PyMuPDF,0
e073f565-24ac-4bc9-9e4c-f4816874c6b71. Solicitud_coope_fase 2.pdf,.pdf,1.5754480361938477,False,PyMuPDF,0
7c70d344-5585-46a7-ae49-e8791b4355473. C190 Anexo ESQUEMA_IRVE.pdf,.pdf,1.2203302383422852,False,PyMuPDF,0
ec6c5f1f-1ded-48ef-a47d-c7983efdef5cIMS308_CEE_V1.pdf,.pdf,0.21717453002929688,False,PyMuPDF,0
fdaf2986-7839-46b6-8c15-ff773c3b24eb3. Anexo ESQUEMA IRVE_COOP.docx,.docx,0.3305854797363281,False,python-docx,0
b7051860-163f-40f6-bc6d-eeac500f014a0.2 Encargo de obra VISADO.pdf,.pdf,0.36009883880615234,False,PyMuPDF,0
eb6453f5-837f-4ded-9b3d-0d47235d1821AU057 CM T 59 C1 2C_V1.pdf,.pdf,0.32200145721435547,False,PyMuPDF,0
a4c1cb7e-9dc7-4f56-b238-4a1e599457df1. Solicitud_coope_fase 2.pdf,.pdf,1.5743408203125,False,PyMuPDF,0
e4e6cb09-53c0-4af7-804e-7947ccfc6fe3Delta B14 2A_CEE_V1.pdf,.pdf,0.22659587860107422,False,PyMuPDF,0
e8e18cee-1123-4700-97a0-f788b85c17e72. IMS331 DR_Fdo.pdf,.pdf,0.25109195709228516,False,PyMuPDF,0
3b4e3ffe-bda0-4ce3-8c76-4c0a397048567.2. Tramitación con Industria_CIE.pdf,.pdf,0.7854785919189453,False,PyMuPDF,0
f726b3e7-b6af-4f31-aef9-18f58504f7493. Anexo IRVE.docx,.docx,0.32177066802978516,False,python-docx,0
26dc5bca-64f7-4c47-b0a3-0ff967daec693. Solicitud COOP FD.pdf,.pdf,0.27468395233154297,False,PyMuPDF,0
fac435fc-80a1-4d6a-b4c1-0d718985120a1. Solicitud_coope_fase 2.pdf,.pdf,1.5748825073242188,False,PyMuPDF,0
7f2ae7f8-c918-43f2-acc1-c550456ecb68J01_LPR-3_fd.pdf,.pdf,0.3155679702758789,False,PyMuPDF,0
0bcdf2cc-51ec-44a1-805a-f2b63824c92f1. Solicitud_coope_fase 2.pdf,.pdf,1.5748157501220703,False,PyMuPDF,0
f69805a8-8019-4ce7-88f2-930936e6a8554. CIE.pdf,.pdf,0.26220703125,False,PyMuPDF,0
f125b381-054f-4e18-8078-57ab8103e7183. AU065 Solicitud_.pdf,.pdf,1.0269641876220703,False,PyMuPDF,0
85d9f013-d6d5-4c3d-89e4-d89062e7c611LIBRO SUBCONTRATACION LA PABLO 2-TRAMITADO.pdf,.pdf,0.05699443817138672,False,PyMuPDF,0
e60bb454-c7df-4e13-b19e-543515df7c385. LRE387 Solicitud IRVE.pdf,.pdf,0.9987058639526367,False,PyMuPDF,0
8052ab8e-4efd-474e-94c1-c8ceba891b0fCertificado de FINAL de obra FDO.pdf,.pdf,0.13739776611328125,False,PyMuPDF,0
2f54a867-3ea3-4beb-81cd-d60867e18f244. DR Técnico fd.pdf,.pdf,1.1332635879516602,False,PyMuPDF,0
02902f92-6bf3-46a5-9440-f3d6955f2994C5B_CEE_V2.pdf,.pdf,0.2555732727050781,False,PyMuPDF,0
38e01ab6-3d60-46fb-9b66-52469d315f24IMS325_CEE_fd.pdf,.pdf,0.2745628356933594,False,PyMuPDF,0
e0985cfc-8f07-40cc-a85a-aecdc473879eLRE213 just_registro_10-12-24.pdf,.pdf,1.021230697631836,False,PyMuPDF,0
73b1ad1a-91d1-42c8-988a-c7c487807f6a5.1.  CIE.pdf,.pdf,0.7830972671508789,False,PyMuPDF,0
5de129d3-c108-4ac7-989c-933b1ef7f07aAU044 MC PS 17 3B_CEE2.pdf,.pdf,0.26224231719970703,False,PyMuPDF,0
42a47b4f-79ce-4946-a4f9-015370dcc57f4. LRE356 CIE_MAL.pdf,.pdf,0.7874298095703125,False,PyMuPDF,0
be72ef4f-2e6a-4842-8f88-e7997c74ee0b4. LRE331 CIE.pdf,.pdf,0.7903928756713867,False,PyMuPDF,0
de2deacf-a666-4981-9f4c-7b5e57401d5fDelta B6 1B_CEE_V1_Fd.pdf,.pdf,0.28408145904541016,False,PyMuPDF,0
c4239c65-381f-4c1c-8e57-d6fc732106be3. LRE213 Anexo IRVE.docx,.docx,0.3171415328979492,False,python-docx,0
940309c1-3e22-46df-9e28-6f3c920489583.0 Estudio alternativas_fd.pdf,.pdf,1.0068159103393555,False,PyMuPDF,0
1e5f4464-f62e-4ee6-9054-c18d915ebe294. DR Tecnico.pdf,.pdf,0.09103012084960938,False,PyMuPDF,0
0cc12b0c-ed2d-42cc-9f75-6961ec0e77cf6. MOD. IT-315.pdf,.pdf,0.4719514846801758,False,PyMuPDF,0
1e2dfd94-6373-47d7-925e-00841b61ef2cAU064 S4-2 just_registro_18-09-2024.pdf,.pdf,1.028742790222168,False,PyMuPDF,0
6afbfcfe-f9ab-4728-b771-0412f05fe3e54. DR Téc fd.pdf,.pdf,1.1753177642822266,False,PyMuPDF,0
a869ffbc-bd0c-408d-b678-be26346eed773. AU046 Anexo ESQUEMA_IRVE.pdf,.pdf,1.2349729537963867,False,PyMuPDF,0
38859487-9349-413d-b347-4969b585ade7IMS333_2doCEE_V1_fd.pdf,.pdf,0.3204517364501953,False,PyMuPDF,0
6abb60f9-3864-4787-8a5c-f62f22d3de5a1. Solicitud_coope_fase 2.pdf,.pdf,1.574660301208496,False,PyMuPDF,0
cb3038f0-668a-4141-9f1c-e012f912b2afJ01P2-2.pdf,.pdf,0.2639636993408203,False,PyMuPDF,0
07d3e0e7-cae5-4f06-ac7c-cf75a4951c484. DR Tecnico Hector.docx,.docx,0.026729583740234375,False,python-docx,0
ef1b9a84-f927-44be-88f3-7e85cee10165AU044 MC PN  3 3D_V2.pdf,.pdf,0.28639888763427734,False,PyMuPDF,0
0dfe9868-2d34-46bf-b432-5cd3b33ca6ee4. C292 CIE.pdf,.pdf,0.7913475036621094,False,PyMuPDF,0
cf146c22-9ae4-4051-aa6e-48efa60d62393. IMS122 Anexo IRVE.docx,.docx,0.3233652114868164,False,python-docx,0
9d1840bd-71b7-48d2-8def-862739e8292dDelta B1 3B_CEE_V1_fd.pdf,.pdf,0.28630733489990234,False,PyMuPDF,0
f76af9fe-67d2-4983-ab7b-29fb8ebf2727ims2029-532-534.pdf,.pdf,0.19035053253173828,False,PyMuPDF,0
08125445-01ab-484c-a5eb-8c96da57b21fDelta B14 3B_CEE_V2_fd.pdf,.pdf,0.2850151062011719,False,PyMuPDF,0
203e7d5c-2f13-462c-8d58-eaf5fe2405d74. LRE409 CIE.pdf,.pdf,0.2625312805175781,False,PyMuPDF,0
861cfdd1-4134-4e70-b97f-34e28b5a932bAU057 CM T 59 4 2A_V2.pdf,.pdf,0.32196521759033203,False,PyMuPDF,0
c44e749d-7195-4670-91b1-b54a88fe69fc2. ALRE021 MOD. IT-318.pdf,.pdf,0.19145584106445312,False,PyMuPDF,0
83ff05d0-ec46-4d7f-881b-23e17f6ec5a7AU044 MC PS 17 3B_V1.pdf,.pdf,0.2864542007446289,False,PyMuPDF,0
66316a6f-4114-4b20-94a4-84de28f60df27.2. Tramitación con Industria_CIE.pdf,.pdf,0.26282691955566406,False,PyMuPDF,0
b84683b2-04bf-4c91-8406-b04ba7c837bf1. Solicitud_coope_fase 2.pdf,.pdf,1.5784034729003906,False,PyMuPDF,0
95f4a8db-76bc-4709-bf55-602988db4e55Delta B1 1B_CEE_V2.pdf,.pdf,0.22708797454833984,False,PyMuPDF,0
6f2f1eab-975c-4379-a2d6-edaad78f67ab4. IMS356 CIE COOP (1).xls.pdf,.pdf,0.21607589721679688,False,PyMuPDF,0
305ffba0-0984-4023-ba15-9f888ea26fd22. ALRE014 MOD. IT-318.pdf,.pdf,0.5664405822753906,False,PyMuPDF,0
99ef1c63-c211-49fb-8c25-e0af2ddb08e04. CIE C361 FD.pdf,.pdf,0.26336669921875,False,PyMuPDF,0
b0cd1329-b6c2-4e6a-9e45-5d6b9e7599ccAU044 MC PS 17 2B_V1.pdf,.pdf,0.2862062454223633,False,PyMuPDF,0
a5e0e959-ad47-45cf-aeae-378eba34400c3. Anexo IRVE_fdo.pdf,.pdf,0.590606689453125,False,PyMuPDF,0
7263b5ac-f7de-46d4-8510-b1464e7a89ab4. IMS330 CIE.pdf,.pdf,0.7872705459594727,False,PyMuPDF,0
808eaf83-260b-434f-a1b2-f042d27849530.4 AU074 CFO VISADO.pdf,.pdf,0.3744955062866211,False,PyMuPDF,0
8d27a353-b9d5-4c22-8fa0-50a6ac7dc98c2. IMS2034 Declaración Responsable.pdf,.pdf,0.24591636657714844,False,PyMuPDF,0
f5227763-b50d-4255-aa52-d050d8fd01255. Solicitud IRVE_fdo.pdf,.pdf,0.27347278594970703,False,PyMuPDF,0
05be3026-6f16-493f-a6f2-8b0be152031d6. ALRE016 MODIT315_MAL.pdf,.pdf,3.6182737350463867,False,PyMuPDF,0
11cd16be-85bb-4f07-b2d2-a9357aaea368AU057 CM T 59 3 0A_V1.pdf,.pdf,0.3206443786621094,False,PyMuPDF,0
c4f6e10b-fcbd-4917-a563-bd70e38afeeb4. CIE AU085-7.pdf,.pdf,0.25924015045166016,False,PyMuPDF,0
08aaeda6-914a-4afe-8da0-8c2d1543e7463. Anexo IRVE_fdo.pdf,.pdf,0.6108436584472656,False,PyMuPDF,0
188fa80c-b8dd-49d3-8640-1177f003d7861. LRE233 CIE IRVE_sin fir.pdf,.pdf,0.2153606414794922,False,PyMuPDF,0
cb57665b-f71e-403d-938b-8f23874ab885A5B_CEE_V1_fd.pdf,.pdf,0.3090972900390625,False,PyMuPDF,0
10cb33a5-7870-48f1-84b1-17599965c8db3. Solicitud inscripción.pdf,.pdf,1.0085430145263672,False,PyMuPDF,0
60c7f480-6ac5-480a-885f-fa7dbfa514e34. DR Técnico-2-4.pdf,.pdf,0.9507513046264648,False,PyMuPDF,0
a7206a66-2b3f-4cfe-983d-1285c46f1714J01. Informe justificativo-220.pdf,.pdf,0.1904134750366211,False,PyMuPDF,0
e195b3ed-2899-4bc3-b561-5e36ebf07c38J01_LPR0900.docx,.docx,0.13617801666259766,False,python-docx,0
77ef245c-92d2-4e9c-bbc8-2cab0e72a70bDelta B7 3A_CEE_V1_FD.pdf,.pdf,0.2834434509277344,False,PyMuPDF,0
